Date,Time,CPUTemp,Temp,Pres,Lum
2019/10/7,10:20,40.08,25.7,1021.82,156.67
2019/10/7,10:30,42.24,25.7,1021.81,140
2019/10/7,10:40,40.08,25.8,1021.72,130
2019/10/7,10:50,40.08,25.7,1021.64,145.42
2019/10/7,11:00,40.08,25.8,1021.49,166.25
2019/10/7,11:10,40.08,25.7,1021.45,125.83
2019/10/7,11:20,40.62,25.7,1021.39,108.75
2019/10/7,11:30,40.08,25.6,1021.34,122.08
2019/10/7,11:40,39.55,25.6,1021.34,139.17
2019/10/7,11:50,39.55,25.6,1021.25,157.5
2019/10/7,12:00,39.55,25.6,1021.12,69.17
2019/10/7,12:10,40.08,25.5,1021.07,62.5
2019/10/7,12:20,39.55,25.5,1020.98,85
2019/10/7,12:30,40.08,25.4,1021.04,78.33
2019/10/7,12:40,40.08,25.4,1020.96,64.58
2019/10/7,12:50,39.55,25.4,1020.81,49.58
2019/10/7,13:00,39.55,25.4,1020.83,45.42
2019/10/7,13:10,40.08,25.4,1020.83,42.5
2019/10/7,13:20,39.55,25.4,1020.75,44.58
2019/10/7,13:30,39.55,25.3,1020.81,53.33
2019/10/7,13:40,39.55,25.2,1020.6,53.33
2019/10/7,13:50,39.55,25.2,1020.71,43.33
2019/10/7,14:00,39.55,25.2,1020.68,43.75
2019/10/7,14:10,40.08,25.1,1020.69,39.17
2019/10/7,14:20,40.08,25.1,1020.75,37.5
2019/10/7,14:30,39.01,25,1020.6,32.92
2019/10/7,14:40,39.01,24.9,1020.74,41.67
2019/10/7,14:50,39.01,25.1,1020.58,50
2019/10/7,15:00,39.01,25.1,1020.52,61.67
2019/10/7,15:10,39.55,25.2,1020.62,107.08
2019/10/7,15:20,38.47,24.7,1020.67,106.67
2019/10/7,15:30,39.01,24.9,1020.84,73.75
2019/10/7,15:40,39.55,25,1020.72,75.83
2019/10/7,15:50,39.01,25.2,1020.75,82.08
2019/10/7,16:00,39.01,25.2,1020.88,57.08
2019/10/7,16:10,39.55,25.2,1020.83,47.92
2019/10/7,16:20,38.47,24.6,1021.03,36.67
2019/10/7,16:30,36.86,24.4,1021.05,37.5
2019/10/7,16:40,36.32,23.6,1020.99,22.92
2019/10/7,16:50,35.78,24.1,1021.22,20.83
2019/10/7,17:00,36.32,24.1,1021.22,20
2019/10/7,17:10,35.78,23.3,1021.52,53.75
2019/10/7,17:20,35.78,24,1021.58,54.17
2019/10/7,17:30,36.32,24.5,1021.64,53.75
2019/10/7,17:40,35.24,22.9,1021.6,53.33
2019/10/7,17:50,35.78,23.5,1021.64,54.17
2019/10/7,18:00,36.32,24.3,1021.63,62.92
2019/10/7,18:10,36.32,24.6,1021.87,63.75
2019/10/7,18:20,37.93,24.7,1021.86,60.42
2019/10/7,18:30,39.01,24.9,1021.98,60
2019/10/7,18:40,39.01,25.1,1022.01,60.83
2019/10/7,18:50,39.01,25.1,1022.13,60.83
2019/10/7,19:00,39.01,25,1022.22,60.83
2019/10/7,19:10,39.55,25,1022.28,61.67
2019/10/7,19:20,39.01,25,1022.31,60
2019/10/7,19:30,39.01,25.2,1022.48,60.42
2019/10/7,19:40,39.01,25.2,1022.57,60
2019/10/7,19:50,39.55,25,1022.66,61.25
2019/10/7,20:00,39.01,25,1022.73,65
2019/10/7,20:10,39.01,25,1022.73,64.58
2019/10/7,20:20,39.55,25,1022.8,64.58
2019/10/7,20:30,39.55,25,1022.6,64.17
2019/10/7,20:40,38.47,25.3,1022.76,62.08
2019/10/7,20:50,39.01,25.4,1022.92,62.08
2019/10/7,21:00,39.01,25.4,1022.85,62.5
2019/10/7,21:10,39.01,25.5,1022.85,61.67
2019/10/7,21:20,39.55,25.5,1022.88,60
2019/10/7,21:30,39.01,25.5,1022.91,60.83
2019/10/7,21:40,40.08,25.6,1022.91,60.42
2019/10/7,21:50,39.55,25.6,1022.88,62.08
2019/10/7,22:00,39.55,25.5,1022.97,60.42
2019/10/7,22:10,39.55,25.5,1023.08,56.67
2019/10/7,22:20,39.01,25.6,1023.03,53.33
2019/10/7,22:30,39.01,25.3,1022.96,0
2019/10/7,22:40,39.01,25.1,1023.11,0
2019/10/7,22:50,39.01,24.8,1022.9,0
2019/10/7,23:00,39.01,24.6,1022.73,0
2019/10/7,23:10,39.01,24.6,1022.79,0
2019/10/7,23:20,38.47,24.4,1022.69,0
2019/10/7,23:30,37.93,24.3,1022.83,0
2019/10/7,23:40,37.93,24.2,1022.68,0
2019/10/7,23:50,37.93,24.2,1022.68,0
2019/10/8,0:00,37.93,24.1,1022.61,0
2019/10/8,0:10,37.93,24.1,1022.56,0
2019/10/8,0:20,38.47,24,1022.5,0
2019/10/8,0:30,37.93,24,1022.39,0
2019/10/8,0:40,37.93,24,1022.21,0
2019/10/8,0:50,37.93,24,1022.26,0
2019/10/8,1:00,39.01,24,1022.32,0
2019/10/8,1:10,37.93,24,1022.24,0
2019/10/8,1:20,38.47,24,1022.41,0
2019/10/8,1:30,38.47,24,1022.36,0
2019/10/8,1:40,38.47,24,1022.47,0
2019/10/8,1:50,37.93,24,1022.36,0
2019/10/8,2:00,38.47,24,1022.35,0
2019/10/8,2:10,37.93,23.9,1022.24,0
2019/10/8,2:20,37.93,24,1022.23,0
2019/10/8,2:30,38.47,24,1022.24,0
2019/10/8,2:40,38.47,24,1022.34,0
2019/10/8,2:50,38.47,24,1022.3,0
2019/10/8,3:00,37.93,23.9,1022.3,0
2019/10/8,3:10,37.93,23.9,1022.07,0
2019/10/8,3:20,37.93,23.8,1022.29,0
2019/10/8,3:30,37.93,23.9,1022.33,0
2019/10/8,3:40,37.93,23.9,1022.43,0
2019/10/8,3:50,37.93,23.8,1022.37,0
2019/10/8,4:00,37.93,23.8,1022.34,0
2019/10/8,4:10,37.93,23.7,1022.38,0
2019/10/8,4:20,37.93,23.7,1022.47,0
2019/10/8,4:30,37.39,23.6,1022.5,0
2019/10/8,4:40,37.93,23.7,1022.62,0
2019/10/8,4:50,37.93,23.6,1022.89,0
2019/10/8,5:00,37.93,23.6,1022.95,0
2019/10/8,5:10,37.93,23.6,1023.1,0
2019/10/8,5:20,38.47,23.6,1023.06,0
2019/10/8,5:30,37.39,23.5,1023.3,0
2019/10/8,5:40,37.39,23.4,1023.23,0
2019/10/8,5:50,37.39,23.5,1023.45,0.42
2019/10/8,6:00,37.93,23.5,1023.49,2.92
2019/10/8,6:10,36.86,23.5,1023.53,8.75
2019/10/8,6:20,36.86,23.6,1023.97,17.92
2019/10/8,6:30,37.93,23.5,1023.97,19.58
2019/10/8,6:40,37.93,23.5,1023.94,19.58
2019/10/8,6:50,37.93,23.5,1024.09,24.17
2019/10/8,7:00,37.93,23.6,1023.99,27.08
2019/10/8,7:10,37.93,23.6,1024.28,37.08
2019/10/8,7:20,37.93,23.6,1024.19,57.08
2019/10/8,7:30,37.93,23.6,1024.32,74.17
2019/10/8,7:40,37.93,23.8,1024.18,97.92
2019/10/8,7:50,37.93,24,1024.5,78.33
2019/10/8,8:00,37.93,23.8,1024.59,77.92
2019/10/8,8:10,37.93,23.9,1024.53,84.17
2019/10/8,8:20,37.93,24,1024.65,158.75
2019/10/8,8:30,37.93,23.8,1025,95.83
2019/10/8,8:40,37.93,23.8,1025.07,100.83
2019/10/8,8:50,37.39,23.9,1025.1,94.58
2019/10/8,9:00,37.93,23.9,1025.49,97.92
2019/10/8,9:10,37.93,23.9,1025.18,91.67
2019/10/8,9:20,38.47,24,1025.02,107.08
2019/10/8,9:30,37.93,24,1024.86,113.33
2019/10/8,9:40,38.47,24.2,1024.9,106.67
2019/10/8,9:50,37.93,24.1,1024.68,87.08
2019/10/8,10:00,38.47,24.2,1024.76,102.08
2019/10/8,10:10,37.93,24.2,1024.77,158.33
2019/10/8,10:20,38.47,24.4,1024.88,157.5
2019/10/8,10:30,39.01,24.4,1025.06,119.58
2019/10/8,10:40,38.47,24.4,1024.97,105
2019/10/8,10:50,37.93,24.4,1024.92,115.83
2019/10/8,11:00,37.93,24.4,1024.59,99.58
2019/10/8,11:10,38.47,24.5,1024.63,127.92
2019/10/8,11:20,38.47,24.6,1024.36,135
2019/10/8,11:30,37.93,24.6,1024.18,131.25
2019/10/8,11:40,39.01,24.6,1024.04,131.67
2019/10/8,11:50,39.01,24.6,1024.25,193.33
2019/10/8,12:00,39.01,24.7,1024.09,149.17
2019/10/8,12:10,37.93,24.3,1024.22,132.5
2019/10/8,12:20,37.93,24.5,1024.17,110
2019/10/8,12:30,38.47,24.5,1023.99,92.08
2019/10/8,12:40,39.01,24.6,1024.09,77.08
2019/10/8,12:50,38.47,24.5,1024.07,72.5
2019/10/8,13:00,38.47,24.5,1024.05,60.42
2019/10/8,13:10,39.01,24.5,1023.85,49.58
2019/10/8,13:20,38.47,24.4,1023.82,46.67
2019/10/8,13:30,38.47,24.3,1023.84,37.92
2019/10/8,13:40,37.93,24.2,1024,35.42
2019/10/8,13:50,37.93,24.1,1023.78,39.17
2019/10/8,14:00,37.93,24.2,1023.68,40.83
2019/10/8,14:10,37.93,24.2,1023.74,32.5
2019/10/8,14:20,38.47,24.3,1023.61,34.58
2019/10/8,14:30,38.47,24.4,1023.58,26.25
2019/10/8,14:40,37.93,24.4,1023.51,37.92
2019/10/8,14:50,37.93,24.4,1023.57,37.5
2019/10/8,15:00,37.93,24.4,1023.64,32.5
2019/10/8,15:10,38.47,24.5,1023.74,40.42
2019/10/8,15:20,38.47,24.4,1023.74,53.75
2019/10/8,15:30,39.01,24.4,1023.64,45.42
2019/10/8,15:40,38.47,24.4,1023.78,53.33
2019/10/8,15:50,37.93,24.6,1023.73,45
2019/10/8,16:00,38.47,24.7,1023.68,48.75
2019/10/8,16:10,38.47,24.7,1023.69,55.42
2019/10/8,16:20,39.01,24.6,1023.83,41.67
2019/10/8,16:30,38.47,24.6,1023.69,37.92
2019/10/8,16:40,39.01,24.6,1023.72,37.92
2019/10/8,16:50,39.01,24.6,1023.83,74.17
2019/10/8,17:00,39.01,24.9,1023.63,74.58
2019/10/8,17:10,39.01,25,1023.88,74.17
2019/10/8,17:20,38.47,24.9,1023.9,64.17
2019/10/8,17:30,37.93,24.8,1023.71,62.08
2019/10/8,17:40,37.93,24.9,1023.76,58.75
2019/10/8,17:50,37.93,24.9,1024.03,58.75
2019/10/8,18:00,39.01,25,1023.94,59.17
2019/10/8,18:10,39.55,24.9,1024.15,59.58
2019/10/8,18:20,38.47,25,1024.21,60
2019/10/8,18:30,39.01,24.7,1024.32,62.92
2019/10/8,18:40,38.47,24.8,1024.42,63.33
2019/10/8,18:50,38.47,24.5,1024.43,62.92
2019/10/8,19:00,38.47,24.6,1024.38,62.92
2019/10/8,19:10,38.47,24.6,1024.51,62.92
2019/10/8,19:20,39.01,24.5,1024.53,62.5
2019/10/8,19:30,38.47,24.4,1024.56,64.17
2019/10/8,19:40,37.93,24.1,1024.59,63.75
2019/10/8,19:50,38.47,24.2,1024.75,63.33
2019/10/8,20:00,37.93,24.1,1024.71,63.75
2019/10/8,20:10,40.08,24.3,1024.8,62.5
2019/10/8,20:20,41.16,24.3,1024.89,58.75
2019/10/8,20:30,40.08,24.4,1024.92,61.67
2019/10/8,20:40,40.08,24.1,1024.97,62.5
2019/10/8,20:50,40.62,24,1025.01,63.33
2019/10/8,21:00,41.16,24,1024.92,63.33
2019/10/8,21:10,40.08,23.8,1024.85,62.5
2019/10/8,21:20,40.08,23.8,1024.85,62.92
2019/10/8,21:30,39.55,23.9,1024.78,63.33
2019/10/8,21:40,40.62,23.8,1024.74,61.67
2019/10/8,21:50,39.55,23.7,1024.57,62.5
2019/10/8,22:00,40.08,23.8,1024.58,62.92
2019/10/8,22:10,40.08,23.7,1024.49,63.75
2019/10/8,22:20,40.08,23.9,1024.56,63.33
2019/10/8,22:30,40.08,24.1,1024.37,62.92
2019/10/8,22:40,40.08,24,1024.25,63.75
2019/10/8,22:50,40.08,24,1024.19,62.92
2019/10/8,23:00,40.62,24,1024.1,63.33
2019/10/8,23:10,40.62,24,1024.15,0
2019/10/8,23:20,40.08,23.8,1024.17,0
2019/10/8,23:30,40.08,23.7,1023.99,0
2019/10/8,23:40,40.08,23.6,1023.82,0
2019/10/8,23:50,40.08,23.5,1023.65,0
2019/10/9,0:00,40.08,23.5,1023.56,0
2019/10/9,0:10,40.62,23.6,1023.46,0
2019/10/9,0:20,40.08,23.7,1023.38,0
2019/10/9,0:30,40.08,23.5,1023.54,0
2019/10/9,0:40,39.55,23.5,1023.55,0
2019/10/9,0:50,40.08,23.5,1023.32,0
2019/10/9,1:00,40.08,23.5,1023.23,0
2019/10/9,1:10,40.08,23.5,1023.29,0
2019/10/9,1:20,40.08,23.4,1023.14,0
2019/10/9,1:30,40.08,23.4,1022.96,0
2019/10/9,1:40,39.01,23.4,1022.98,0
2019/10/9,1:50,40.08,23.3,1023.1,0
2019/10/9,2:00,40.08,23.3,1023.13,0
2019/10/9,2:10,40.08,23.3,1023.13,0
2019/10/9,2:20,40.08,23.2,1022.98,0
2019/10/9,2:30,40.08,23.2,1022.67,0
2019/10/9,2:40,40.08,23.3,1022.57,0
2019/10/9,2:50,39.55,23.3,1022.45,0
2019/10/9,3:00,40.08,23.4,1022.51,0
2019/10/9,3:10,40.08,23.4,1022.53,0
2019/10/9,3:20,40.08,23.5,1022.42,0
2019/10/9,3:30,40.08,23.6,1022.32,0
2019/10/9,3:40,40.62,23.7,1022.21,0
2019/10/9,3:50,40.62,23.6,1022.15,0
2019/10/9,4:00,40.08,23.5,1022.12,0
2019/10/9,4:10,40.08,23.5,1022.12,0
2019/10/9,4:20,39.55,23.5,1022.15,0
2019/10/9,4:30,40.08,23.5,1022.39,0
2019/10/9,4:40,40.08,23.5,1022.36,0
2019/10/9,4:50,40.08,23.7,1022.35,0
2019/10/9,5:00,40.08,23.8,1022.38,0
2019/10/9,5:10,40.62,23.8,1022.34,0
2019/10/9,5:20,40.08,23.7,1022.77,0
2019/10/9,5:30,39.55,23.7,1022.56,0
2019/10/9,5:40,40.08,23.6,1022.8,0
2019/10/9,5:50,40.08,23.7,1022.76,0.42
2019/10/9,6:00,39.55,23.7,1022.42,2.92
2019/10/9,6:10,40.08,23.8,1022.76,7.92
2019/10/9,6:20,40.08,23.7,1022.67,13.33
2019/10/9,6:30,40.62,23.8,1022.56,21.25
2019/10/9,6:40,40.08,23.8,1022.6,37.08
2019/10/9,6:50,39.55,23.8,1022.66,48.75
2019/10/9,7:00,40.08,23.8,1022.67,57.08
2019/10/9,7:10,40.08,23.9,1022.69,69.17
2019/10/9,7:20,40.08,23.9,1022.75,68.33
2019/10/9,7:30,40.08,24,1022.79,55
2019/10/9,7:40,40.62,23.8,1022.9,60.83
2019/10/9,7:50,40.08,23.9,1022.78,60.83
2019/10/9,8:00,40.62,24,1022.77,62.92
2019/10/9,8:10,40.08,24,1022.89,61.67
2019/10/9,8:20,40.62,24.2,1023.01,89.58
2019/10/9,8:30,40.08,24.1,1023.02,97.92
2019/10/9,8:40,41.16,24.2,1022.98,105
2019/10/9,8:50,40.08,24.2,1023.06,106.67
2019/10/9,9:00,40.62,24.2,1023.16,107.5
2019/10/9,9:10,41.16,24.2,1022.87,117.08
2019/10/9,9:20,40.08,24.3,1022.82,130.83
2019/10/9,9:30,41.16,24.4,1022.68,153.33
2019/10/9,9:40,40.62,24.5,1022.46,153.33
2019/10/9,9:50,40.08,24.5,1022.36,123.75
2019/10/9,10:00,41.16,24.5,1022.22,118.75
2019/10/9,10:10,40.62,24.5,1021.96,136.67
2019/10/9,10:20,41.16,24.6,1021.9,104.58
2019/10/9,10:30,40.62,24.7,1021.74,128.33
2019/10/9,10:40,40.62,24.8,1021.59,135
2019/10/9,10:50,40.08,24.8,1021.44,145.83
2019/10/9,11:00,40.62,24.8,1021.35,137.92
2019/10/9,11:10,41.16,24.9,1021.21,114.17
2019/10/9,11:20,40.62,25.2,1021.25,119.17
2019/10/9,11:30,41.16,25.1,1021.03,103.75
2019/10/9,11:40,41.16,25.2,1020.79,111.67
2019/10/9,11:50,41.16,25.2,1020.32,125
2019/10/9,12:00,41.16,25.2,1020.33,125
2019/10/9,12:10,41.16,25.1,1020.16,115.83
2019/10/9,12:20,41.16,25.1,1020.09,120
2019/10/9,12:30,41.16,25.2,1019.87,121.67
2019/10/9,12:40,41.16,25.2,1019.73,118.33
2019/10/9,12:50,41.7,25.1,1019.55,119.58
2019/10/9,13:00,41.16,25.2,1019.31,129.17
2019/10/9,13:10,41.16,25.3,1019.21,134.17
2019/10/9,13:20,40.62,25.2,1018.9,128.75
2019/10/9,13:30,41.16,25.3,1018.87,126.67
2019/10/9,13:40,41.16,25.3,1018.76,115.42
2019/10/9,13:50,41.16,25.4,1018.78,100.42
2019/10/9,14:00,42.24,25.2,1018.69,93.33
2019/10/9,14:10,42.24,25.3,1018.32,94.17
2019/10/9,14:20,41.7,25.3,1018.36,93.33
2019/10/9,14:30,41.16,25.5,1018.31,95.42
2019/10/9,14:40,41.16,25.4,1018.26,90
2019/10/9,14:50,41.16,25.4,1018.09,77.5
2019/10/9,15:00,41.16,25.5,1018.06,65.83
2019/10/9,15:10,41.16,25.3,1018.12,53.75
2019/10/9,15:20,41.7,25.3,1018.05,44.17
2019/10/9,15:30,41.16,25.2,1018.07,41.25
2019/10/9,15:40,40.62,25.4,1017.98,35
2019/10/9,15:50,41.7,25.6,1018.13,28.75
2019/10/9,16:00,40.62,25.6,1018.14,62.5
2019/10/9,16:10,41.16,25.5,1018.08,57.5
2019/10/9,16:20,41.7,25.5,1018.08,54.17
2019/10/9,16:30,41.16,25.5,1017.92,57.92
2019/10/9,16:40,41.16,25.6,1017.95,58.75
2019/10/9,16:50,41.16,25.8,1018.12,60.42
2019/10/9,17:00,41.7,25.7,1017.96,57.92
2019/10/9,17:10,41.7,25.8,1018.08,54.58
2019/10/9,17:20,41.7,25.9,1018.08,55.42
2019/10/9,17:30,41.16,25.4,1018.2,58.33
2019/10/9,17:40,41.16,25.4,1017.98,57.92
2019/10/9,17:50,41.16,25.5,1017.94,58.75
2019/10/9,18:00,41.16,25.6,1018.05,53.33
2019/10/9,18:10,41.16,25.8,1018.07,57.08
2019/10/9,18:20,42.24,25.9,1018.09,57.08
2019/10/9,18:30,41.16,25.9,1018.09,56.67
2019/10/9,18:40,41.16,26,1018.08,55.42
2019/10/9,18:50,42.24,25.9,1018.2,56.25
2019/10/9,19:00,41.7,25.9,1018.3,55
2019/10/9,19:10,41.16,25.7,1018.31,56.25
2019/10/9,19:20,41.16,25.8,1018.39,56.25
2019/10/9,19:30,42.24,25.8,1018.51,56.25
2019/10/9,19:40,41.16,25.5,1018.63,57.08
2019/10/9,19:50,41.7,25.6,1018.76,60
2019/10/9,20:00,41.16,25.2,1018.81,60.42
2019/10/9,20:10,41.16,25.2,1018.88,60.42
2019/10/9,20:20,40.62,25.1,1018.77,59.58
2019/10/9,20:30,41.16,25.1,1018.73,59.17
2019/10/9,20:40,40.62,25.1,1018.79,59.17
2019/10/9,20:50,41.16,25.3,1018.59,55.42
2019/10/9,21:00,41.16,25.6,1018.53,54.58
2019/10/9,21:10,42.24,25.8,1018.44,58.33
2019/10/9,21:20,41.7,26.2,1018.57,57.08
2019/10/9,21:30,41.16,26.1,1018.63,56.67
2019/10/9,21:40,41.16,26,1018.41,57.92
2019/10/9,21:50,41.16,25.9,1018.54,62.08
2019/10/9,22:00,41.16,26,1018.57,62.08
2019/10/9,22:10,41.7,25.8,1018.6,62.08
2019/10/9,22:20,41.16,25.9,1018.39,62.5
2019/10/9,22:30,41.16,25.4,1018.31,64.17
2019/10/9,22:40,40.62,25.3,1018.21,63.75
2019/10/9,22:50,40.62,25.2,1018.11,64.17
2019/10/9,23:00,41.16,25.3,1018.09,0
2019/10/9,23:10,41.16,25.3,1018.12,0
2019/10/9,23:20,41.16,25.4,1018.1,0
2019/10/9,23:30,41.16,25.2,1017.75,0
2019/10/9,23:40,41.16,25.2,1017.8,0
2019/10/9,23:50,41.16,25.2,1017.67,0
2019/10/10,0:00,41.16,25.2,1017.66,0
2019/10/10,0:10,41.16,25.4,1017.66,0
2019/10/10,0:20,40.62,25,1017.57,0
2019/10/10,0:30,40.62,25.2,1017.61,0
2019/10/10,0:40,41.16,25.2,1017.43,0
2019/10/10,0:50,41.16,25.2,1017.49,0
2019/10/10,1:00,40.62,25,1017.45,0
2019/10/10,1:10,41.16,25.1,1017.29,0
2019/10/10,1:20,40.62,25.1,1017.3,0
2019/10/10,1:30,40.62,25,1017.15,0
2019/10/10,1:40,41.16,25.1,1017.18,0
2019/10/10,1:50,41.16,25,1016.84,0
2019/10/10,2:00,41.16,24.9,1016.87,0
2019/10/10,2:10,40.62,25,1016.64,0
2019/10/10,2:20,40.62,24.9,1016.58,0
2019/10/10,2:30,41.16,25,1016.41,0
2019/10/10,2:40,40.08,24.9,1016.27,0
2019/10/10,2:50,40.62,24.8,1016.18,0
2019/10/10,3:00,41.16,24.7,1016.09,0
2019/10/10,3:10,40.62,24.8,1015.85,0
2019/10/10,3:20,40.62,24.8,1015.7,0
2019/10/10,3:30,40.62,24.8,1015.7,0
2019/10/10,3:40,40.62,24.9,1015.67,0
2019/10/10,3:50,40.62,25,1015.59,0
2019/10/10,4:00,40.62,24.8,1015.46,0
2019/10/10,4:10,40.62,24.8,1015.63,0
2019/10/10,4:20,40.08,24.8,1015.73,0
2019/10/10,4:30,40.08,24.9,1015.64,0
2019/10/10,4:40,41.16,24.8,1015.78,0
2019/10/10,4:50,40.62,24.7,1015.67,0
2019/10/10,5:00,40.62,24.9,1015.6,0
2019/10/10,5:10,40.62,24.7,1015.71,0
2019/10/10,5:20,41.16,24.8,1015.7,0
2019/10/10,5:30,40.62,24.8,1015.82,0
2019/10/10,5:40,40.62,24.8,1015.85,0
2019/10/10,5:50,40.62,24.8,1015.76,0
2019/10/10,6:00,41.16,24.9,1015.78,0
2019/10/10,6:10,40.62,24.9,1015.98,0
2019/10/10,6:20,40.62,24.8,1016.12,0
2019/10/10,6:30,41.16,24.8,1016.08,0
2019/10/10,6:40,40.62,24.8,1016.12,0.42
2019/10/10,6:50,40.08,24.9,1016.3,0.42
2019/10/10,7:00,40.62,24.8,1016.33,0.83
2019/10/10,7:10,40.62,24.8,1016.43,87.5
2019/10/10,7:20,40.62,24.9,1016.63,103.33
2019/10/10,7:30,40.62,24.9,1016.64,96.67
2019/10/10,7:40,41.16,24.8,1016.69,77.92
2019/10/10,7:50,40.08,24.9,1016.8,73.33
2019/10/10,8:00,40.08,24.9,1016.73,76.67
2019/10/10,8:10,40.08,24.9,1016.8,86.67
2019/10/10,8:20,40.62,25,1016.67,160.42
2019/10/10,8:30,40.08,25,1016.81,170
2019/10/10,8:40,40.62,25.1,1016.95,179.58
2019/10/10,8:50,41.16,24.9,1016.87,139.58
2019/10/10,9:00,41.16,25.1,1016.89,144.58
2019/10/10,9:10,41.16,25,1016.86,140.42
2019/10/10,9:20,41.16,24.9,1016.68,140
2019/10/10,9:30,40.62,25,1016.53,159.17
2019/10/10,9:40,40.62,25.1,1016.46,143.33
2019/10/10,9:50,41.16,25.2,1016.4,130.83
2019/10/10,10:00,41.16,24.9,1016.33,137.5
2019/10/10,10:10,41.16,25.1,1016.34,155.83
2019/10/10,10:20,41.16,25.2,1016.03,148.75
2019/10/10,10:30,41.16,25.3,1016.05,132.92
2019/10/10,10:40,41.16,25.2,1015.93,147.5
2019/10/10,10:50,41.16,25.3,1015.82,181.67
2019/10/10,11:00,41.16,25.2,1015.58,142.5
2019/10/10,11:10,41.16,25.4,1015.5,141.25
2019/10/10,11:20,41.7,25.4,1015.21,140.83
2019/10/10,11:30,41.16,25.5,1015,140
2019/10/10,11:40,41.16,25.3,1014.93,137.5
2019/10/10,11:50,41.16,25.5,1014.81,138.33
2019/10/10,12:00,41.16,25.4,1014.59,137.92
2019/10/10,12:10,41.7,25.3,1014.52,137.08
2019/10/10,12:20,41.16,25.4,1014.46,134.58
2019/10/10,12:30,41.7,25.5,1014.38,134.58
2019/10/10,12:40,41.7,25.5,1014.14,135.42
2019/10/10,12:50,41.7,25.6,1013.99,133.33
2019/10/10,13:00,41.16,25.6,1013.88,134.58
2019/10/10,13:10,41.16,25.7,1013.99,133.33
2019/10/10,13:20,41.7,25.8,1013.97,135
2019/10/10,13:30,41.7,25.8,1013.95,135.42
2019/10/10,13:40,42.24,25.8,1013.8,137.92
2019/10/10,13:50,41.16,25.8,1013.69,137.5
2019/10/10,14:00,40.08,25.7,1013.5,140.42
2019/10/10,14:10,40.08,25.7,1013.52,140.42
2019/10/10,14:20,40.08,25.8,1013.45,140.83
2019/10/10,14:30,40.08,25.9,1013.57,145
2019/10/10,14:40,40.08,25.9,1013.56,139.17
2019/10/10,14:50,40.62,26,1013.4,132.5
2019/10/10,15:00,40.08,26,1013.39,123.75
2019/10/10,15:10,40.08,26,1013.51,118.33
2019/10/10,15:20,40.08,26.1,1013.55,114.17
2019/10/10,15:30,40.62,26.1,1013.52,96.25
2019/10/10,15:40,40.62,26.1,1013.67,73.33
2019/10/10,15:50,40.62,26.2,1013.6,38.75
2019/10/10,16:00,40.62,25.5,1013.5,57.92
2019/10/10,16:10,40.08,25,1013.56,47.5
2019/10/10,16:20,40.62,25.1,1013.58,55.83
2019/10/10,16:30,40.08,24.9,1013.56,34.17
2019/10/10,16:40,39.55,24.7,1013.57,42.5
2019/10/10,16:50,40.08,24.9,1013.48,29.58
2019/10/10,17:00,40.08,25.2,1013.52,23.33
2019/10/10,17:10,39.55,25.7,1013.42,62.5
2019/10/10,17:20,40.08,26,1013.59,62.5
2019/10/10,17:30,40.08,26.2,1013.61,59.17
2019/10/10,17:40,40.08,26.3,1013.72,60.42
2019/10/10,17:50,40.62,26.2,1013.72,60.42
2019/10/10,18:00,40.62,26.2,1013.74,60.42
2019/10/10,18:10,40.08,26.2,1013.8,60.83
2019/10/10,18:20,40.62,26.3,1013.81,59.17
2019/10/10,18:30,41.16,26.5,1013.93,55.42
2019/10/10,18:40,41.7,26.8,1014.2,55
2019/10/10,18:50,42.24,26.8,1014.22,55
2019/10/10,19:00,42.24,26.9,1014.24,55.83
2019/10/10,19:10,42.77,26.8,1014.42,54.58
2019/10/10,19:20,42.77,26.8,1014.56,53.75
2019/10/10,19:30,42.77,26.6,1014.54,50.83
2019/10/10,19:40,41.16,25.6,1014.78,54.17
2019/10/10,19:50,40.62,25.2,1014.76,54.58
2019/10/10,20:00,40.62,25,1014.7,56.67
2019/10/10,20:10,40.08,24.6,1014.81,56.25
2019/10/10,20:20,40.08,24.8,1014.89,60
2019/10/10,20:30,40.08,24.6,1014.84,59.17
2019/10/10,20:40,40.08,24.4,1014.91,57.92
2019/10/10,20:50,41.16,25.4,1015.02,57.92
2019/10/10,21:00,41.7,25.8,1015.14,60.42
2019/10/10,21:10,41.16,26.1,1015.26,59.58
2019/10/10,21:20,41.16,26.1,1015.23,55.83
2019/10/10,21:30,42.24,26.1,1015.34,57.08
2019/10/10,21:40,42.24,26.1,1015.34,58.33
2019/10/10,21:50,42.24,26.2,1015.42,57.5
2019/10/10,22:00,42.24,26.3,1015.45,58.33
2019/10/10,22:10,41.7,26.3,1015.51,59.17
2019/10/10,22:20,41.16,26.4,1015.42,56.67
2019/10/10,22:30,41.7,26.4,1015.35,57.08
2019/10/10,22:40,42.24,26.2,1015.42,57.08
2019/10/10,22:50,42.24,26.2,1015.35,0
2019/10/10,23:00,42.24,26.1,1015.26,0
2019/10/10,23:10,42.24,26.2,1015.26,0
2019/10/10,23:20,42.24,26.2,1015.09,0
2019/10/10,23:30,41.7,26,1014.95,0
2019/10/10,23:40,41.7,26.1,1014.99,0
2019/10/10,23:50,41.7,26,1014.88,0
2019/10/11,0:00,42.24,26.1,1014.94,0
2019/10/11,0:10,42.24,26,1014.89,0
